timestamp,merchant_country,processor_name,merchant_vertical,response_code,amount_usd,predicted_recovery_probability,expected_retry_value_usd,decision,top_feature_1,top_feature_2,top_feature_3,explanation_1,explanation_2,explanation_3,actual_recovered_by_retry
2025-07-20 07:58:29,SG,high-risk-or-orchestrator-a,high_risk,RC,13.8,0.008892444775357193,-0.10704949173502476,do_not_retry,risk_skip_flag,is_soft_decline,processor_name,`risk_skip_flag=True` decreased the predicted retry recoverability.,`is_soft_decline=True` increased the predicted retry recoverability.,Processor `high-risk-or-orchestrator-a` increased the predicted retry recoverability.,False
2025-08-01 10:03:20,SE,high-risk-or-orchestrator-a,ecom,05,13.74,0.008713953784540715,-0.1080945962501437,do_not_retry,risk_skip_flag,is_soft_decline,processor_name,`risk_skip_flag=True` decreased the predicted retry recoverability.,`is_soft_decline=True` increased the predicted retry recoverability.,Processor `high-risk-or-orchestrator-a` increased the predicted retry recoverability.,False
2025-07-19 10:57:22,SA,global-acquirer-b,ecom,14,17.69,0.006620899978086844,-0.1090066977856753,do_not_retry,is_soft_decline,risk_skip_flag,response_code,`is_soft_decline=False` decreased the predicted retry recoverability.,`risk_skip_flag=True` decreased the predicted retry recoverability.,Response code `14` decreased the predicted retry recoverability.,False
2025-07-19 22:47:13,DE,high-risk-or-orchestrator-b,high_risk,54,17.17,0.006771676756896099,-0.10930560852943288,do_not_retry,is_soft_decline,response_code,risk_skip_flag,`is_soft_decline=False` decreased the predicted retry recoverability.,Response code `54` decreased the predicted retry recoverability.,`risk_skip_flag=False` increased the predicted retry recoverability.,False
2025-07-19 20:44:04,BR,cross-border-fx-specialist-a,ecom,43,17.52,0.006620899978086844,-0.10940064133437147,do_not_retry,is_soft_decline,risk_skip_flag,response_code,`is_soft_decline=False` decreased the predicted retry recoverability.,`risk_skip_flag=True` decreased the predicted retry recoverability.,Response code `43` decreased the predicted retry recoverability.,False
2025-07-11 20:30:30,SA,cross-border-fx-specialist-b,digital_goods,54,16.64,0.0069223260763755,-0.10968437293118909,do_not_retry,is_soft_decline,response_code,risk_skip_flag,`is_soft_decline=False` decreased the predicted retry recoverability.,Response code `54` decreased the predicted retry recoverability.,`risk_skip_flag=False` increased the predicted retry recoverability.,False
2025-08-05 20:20:49,US,regional-card-specialist-b,digital_goods,54,16.62,0.006771676756896099,-0.11060915630513539,do_not_retry,is_soft_decline,response_code,risk_skip_flag,`is_soft_decline=False` decreased the predicted retry recoverability.,Response code `54` decreased the predicted retry recoverability.,`risk_skip_flag=False` increased the predicted retry recoverability.,False
2025-07-13 16:42:47,CN,global-acquirer-a,digital_goods,54,15.99,0.006871221719806621,-0.11154520764510224,do_not_retry,is_soft_decline,response_code,risk_skip_flag,`is_soft_decline=False` decreased the predicted retry recoverability.,Response code `54` decreased the predicted retry recoverability.,`risk_skip_flag=False` increased the predicted retry recoverability.,False
2025-07-17 22:41:53,NL,global-acquirer-a,marketplace,05,10.49,0.010364374686298097,-0.11194719833925654,do_not_retry,risk_skip_flag,is_soft_decline,processor_name,`risk_skip_flag=True` decreased the predicted retry recoverability.,`is_soft_decline=True` increased the predicted retry recoverability.,Processor `global-acquirer-a` increased the predicted retry recoverability.,False
2025-07-22 16:18:27,BR,cross-border-fx-specialist-b,ecom,62,15.0,0.0072079104970924415,-0.11215846989026468,do_not_retry,is_soft_decline,response_code,risk_skip_flag,`is_soft_decline=False` decreased the predicted retry recoverability.,Response code `62` decreased the predicted retry recoverability.,`risk_skip_flag=False` increased the predicted retry recoverability.,False
2025-07-14 20:02:08,GB,regional-card-specialist-b,digital_goods,62,15.3,0.0069223260763755,-0.11293094386100919,do_not_retry,is_soft_decline,response_code,risk_skip_flag,`is_soft_decline=False` decreased the predicted retry recoverability.,Response code `62` decreased the predicted retry recoverability.,`risk_skip_flag=False` increased the predicted retry recoverability.,False
2025-07-28 17:25:32,JP,cross-border-fx-specialist-b,digital_goods,51,12.28,0.008543662852012125,-0.11327933706205189,do_not_retry,risk_skip_flag,is_soft_decline,response_code,`risk_skip_flag=True` decreased the predicted retry recoverability.,`is_soft_decline=True` increased the predicted retry recoverability.,Response code `51` increased the predicted retry recoverability.,False
2025-07-17 08:31:44,IT,regional-bank-processor-b,ecom,62,13.84,0.0075147715090284764,-0.11359844681026605,do_not_retry,is_soft_decline,response_code,risk_skip_flag,`is_soft_decline=False` decreased the predicted retry recoverability.,Response code `62` decreased the predicted retry recoverability.,`risk_skip_flag=False` increased the predicted retry recoverability.,False
2025-07-26 10:03:42,IN,high-risk-or-orchestrator-a,high_risk,62,15.16,0.006620899978086844,-0.11486950471627119,do_not_retry,is_soft_decline,risk_skip_flag,response_code,`is_soft_decline=False` decreased the predicted retry recoverability.,`risk_skip_flag=True` decreased the predicted retry recoverability.,Response code `62` decreased the predicted retry recoverability.,False
2025-08-03 14:33:00,ES,global-acquirer-b,ecom,14,13.77,0.007210985702466254,-0.11524665440696388,do_not_retry,is_soft_decline,response_code,risk_skip_flag,`is_soft_decline=False` decreased the predicted retry recoverability.,Response code `14` decreased the predicted retry recoverability.,`risk_skip_flag=False` increased the predicted retry recoverability.,False
2025-07-16 10:55:46,IN,global-acquirer-b,digital_goods,05,11.28,0.008759659268470962,-0.11541686520807665,do_not_retry,risk_skip_flag,is_soft_decline,interchange_estimate_bps,`risk_skip_flag=True` decreased the predicted retry recoverability.,`is_soft_decline=True` increased the predicted retry recoverability.,Feature `interchange_estimate_bps` with value `199.9` increased the predicted retry recoverability.,False
2025-07-22 16:09:57,US,high-risk-or-orchestrator-a,high_risk,43,14.59,0.006771676756896099,-0.11542043264091006,do_not_retry,is_soft_decline,response_code,risk_skip_flag,`is_soft_decline=False` decreased the predicted retry recoverability.,Response code `43` decreased the predicted retry recoverability.,`risk_skip_flag=False` increased the predicted retry recoverability.,False
2025-07-20 20:50:09,AE,high-risk-or-orchestrator-b,high_risk,62,14.71,0.006699068853945699,-0.11550984400546056,do_not_retry,is_soft_decline,response_code,risk_skip_flag,`is_soft_decline=False` decreased the predicted retry recoverability.,Response code `62` decreased the predicted retry recoverability.,`risk_skip_flag=False` increased the predicted retry recoverability.,False
2025-07-28 05:38:20,PH,global-acquirer-b,digital_goods,14,13.41,0.007192346573408207,-0.11624272135770858,do_not_retry,is_soft_decline,response_code,risk_skip_flag,`is_soft_decline=False` decreased the predicted retry recoverability.,Response code `14` decreased the predicted retry recoverability.,`risk_skip_flag=False` increased the predicted retry recoverability.,False
2025-07-22 14:57:04,US,regional-card-specialist-b,ecom,05,11.72,0.008153577280104568,-0.11655402599701106,do_not_retry,risk_skip_flag,is_soft_decline,processor_name,`risk_skip_flag=True` decreased the predicted retry recoverability.,`is_soft_decline=True` increased the predicted retry recoverability.,Processor `regional-card-specialist-b` decreased the predicted retry recoverability.,False
2025-07-13 13:14:04,PL,global-acquirer-a,ecom,54,12.96,0.007281556984018042,-0.11697085752049416,do_not_retry,is_soft_decline,response_code,risk_skip_flag,`is_soft_decline=False` decreased the predicted retry recoverability.,Response code `54` decreased the predicted retry recoverability.,`risk_skip_flag=False` increased the predicted retry recoverability.,False
2025-07-31 09:19:03,GB,high-risk-or-orchestrator-b,high_risk,62,13.53,0.0069223260763755,-0.11721932486532383,do_not_retry,is_soft_decline,response_code,risk_skip_flag,`is_soft_decline=False` decreased the predicted retry recoverability.,Response code `62` decreased the predicted retry recoverability.,`risk_skip_flag=False` increased the predicted retry recoverability.,False
2025-07-30 18:57:52,US,global-acquirer-b,ecom,05,11.86,0.007892667104995804,-0.11723753884716241,do_not_retry,risk_skip_flag,is_soft_decline,scheme_ms,`risk_skip_flag=True` decreased the predicted retry recoverability.,`is_soft_decline=True` increased the predicted retry recoverability.,Feature `scheme_ms` with value `234` decreased the predicted retry recoverability.,False
2025-07-16 07:38:08,PE,cross-border-fx-specialist-a,digital_goods,51,12.19,0.007632774807121143,-0.11743476628541764,do_not_retry,risk_skip_flag,is_soft_decline,response_code,`risk_skip_flag=True` decreased the predicted retry recoverability.,`is_soft_decline=True` increased the predicted retry recoverability.,Response code `51` increased the predicted retry recoverability.,False
2025-07-18 14:52:23,DE,regional-card-specialist-b,digital_goods,54,13.4,0.006771676756896099,-0.1182408360101573,do_not_retry,is_soft_decline,response_code,risk_skip_flag,`is_soft_decline=False` decreased the predicted retry recoverability.,Response code `54` decreased the predicted retry recoverability.,`risk_skip_flag=False` increased the predicted retry recoverability.,False
2025-07-28 23:36:12,AU,cross-border-fx-specialist-a,digital_goods,54,12.78,0.006856200614703388,-0.11933221465043174,do_not_retry,is_soft_decline,response_code,risk_skip_flag,`is_soft_decline=False` decreased the predicted retry recoverability.,Response code `54` decreased the predicted retry recoverability.,`risk_skip_flag=False` increased the predicted retry recoverability.,False
2025-07-26 23:53:44,GB,regional-bank-processor-b,ecom,14,12.52,0.0069223260763755,-0.11966636713332256,do_not_retry,is_soft_decline,interchange_estimate_bps,response_code,`is_soft_decline=False` decreased the predicted retry recoverability.,Feature `interchange_estimate_bps` with value `5.0` decreased the predicted retry recoverability.,Response code `14` decreased the predicted retry recoverability.,False
2025-07-29 19:21:36,AE,regional-card-specialist-a,digital_goods,57,8.94,0.009309915323350456,-0.12086927495323642,do_not_retry,risk_skip_flag,is_soft_decline,response_code,`risk_skip_flag=True` decreased the predicted retry recoverability.,`is_soft_decline=True` increased the predicted retry recoverability.,Response code `57` decreased the predicted retry recoverability.,False
2025-07-24 14:09:15,IN,high-risk-or-orchestrator-b,high_risk,54,11.54,0.007210985702466254,-0.1208748287477388,do_not_retry,is_soft_decline,response_code,risk_skip_flag,`is_soft_decline=False` decreased the predicted retry recoverability.,Response code `54` decreased the predicted retry recoverability.,`risk_skip_flag=False` increased the predicted retry recoverability.,False
2025-08-01 22:29:32,MX,high-risk-or-orchestrator-a,high_risk,54,12.06,0.006771676756896099,-0.12141675240914156,do_not_retry,is_soft_decline,response_code,risk_skip_flag,`is_soft_decline=False` decreased the predicted retry recoverability.,Response code `54` decreased the predicted retry recoverability.,`risk_skip_flag=False` increased the predicted retry recoverability.,False
2025-07-27 15:53:00,FR,global-acquirer-b,digital_goods,41,12.01,0.006620899978086844,-0.12216904694211195,do_not_retry,is_soft_decline,risk_skip_flag,response_code,`is_soft_decline=False` decreased the predicted retry recoverability.,`risk_skip_flag=True` decreased the predicted retry recoverability.,Response code `41` decreased the predicted retry recoverability.,False
2025-08-05 18:00:08,US,global-acquirer-a,digital_goods,51,9.55,0.00814741419059806,-0.12276726806792598,do_not_retry,risk_skip_flag,is_soft_decline,response_code,`risk_skip_flag=True` decreased the predicted retry recoverability.,`is_soft_decline=True` increased the predicted retry recoverability.,Response code `51` increased the predicted retry recoverability.,False
2025-07-26 12:15:57,CN,high-risk-or-orchestrator-b,high_risk,54,10.48,0.007210985702466254,-0.12355010444335378,do_not_retry,is_soft_decline,response_code,risk_skip_flag,`is_soft_decline=False` decreased the predicted retry recoverability.,Response code `54` decreased the predicted retry recoverability.,`risk_skip_flag=False` increased the predicted retry recoverability.,False
2025-07-18 14:43:44,US,high-risk-or-orchestrator-a,high_risk,51,7.66,0.009816446236323433,-0.12368210764041687,do_not_retry,risk_skip_flag,is_soft_decline,response_code,`risk_skip_flag=True` decreased the predicted retry recoverability.,`is_soft_decline=True` increased the predicted retry recoverability.,Response code `51` increased the predicted retry recoverability.,False
2025-07-21 20:36:21,DE,cross-border-fx-specialist-b,digital_goods,RC,10.63,0.00686272046533185,-0.12446724850873285,do_not_retry,risk_skip_flag,interchange_estimate_bps,is_soft_decline,`risk_skip_flag=True` decreased the predicted retry recoverability.,Feature `interchange_estimate_bps` with value `5.0` decreased the predicted retry recoverability.,`is_soft_decline=True` increased the predicted retry recoverability.,False
2025-07-28 21:49:47,BR,high-risk-or-orchestrator-a,high_risk,05,9.1,0.007917721122508471,-0.12478205822481052,do_not_retry,risk_skip_flag,is_soft_decline,processor_name,`risk_skip_flag=True` decreased the predicted retry recoverability.,`is_soft_decline=True` increased the predicted retry recoverability.,Processor `high-risk-or-orchestrator-a` increased the predicted retry recoverability.,False
2025-08-02 18:59:55,DE,cross-border-fx-specialist-b,digital_goods,62,9.59,0.007405972818401012,-0.125141852235037,do_not_retry,is_soft_decline,response_code,risk_skip_flag,`is_soft_decline=False` decreased the predicted retry recoverability.,Response code `62` decreased the predicted retry recoverability.,`risk_skip_flag=False` increased the predicted retry recoverability.,False
2025-08-03 19:52:38,GB,global-acquirer-b,digital_goods,62,9.9,0.0069223260763755,-0.1260141401453589,do_not_retry,is_soft_decline,response_code,risk_skip_flag,`is_soft_decline=False` decreased the predicted retry recoverability.,Response code `62` decreased the predicted retry recoverability.,`risk_skip_flag=False` increased the predicted retry recoverability.,False
2025-08-05 18:45:55,ZA,global-acquirer-a,digital_goods,14,10.1,0.006771676756896099,-0.12606212266437228,do_not_retry,is_soft_decline,response_code,risk_skip_flag,`is_soft_decline=False` decreased the predicted retry recoverability.,Response code `14` decreased the predicted retry recoverability.,`risk_skip_flag=False` increased the predicted retry recoverability.,False
2025-07-20 14:49:21,GB,global-acquirer-b,digital_goods,62,9.87,0.0069223260763755,-0.12608682456916082,do_not_retry,is_soft_decline,interchange_estimate_bps,response_code,`is_soft_decline=False` decreased the predicted retry recoverability.,Feature `interchange_estimate_bps` with value `5.0` decreased the predicted retry recoverability.,Response code `62` decreased the predicted retry recoverability.,False
2025-07-11 12:13:02,FR,global-acquirer-b,digital_goods,05,9.86,0.006922748286278022,-0.12610959566405455,do_not_retry,risk_skip_flag,interchange_estimate_bps,is_soft_decline,`risk_skip_flag=True` decreased the predicted retry recoverability.,Feature `interchange_estimate_bps` with value `5.0` decreased the predicted retry recoverability.,`is_soft_decline=True` increased the predicted retry recoverability.,False
2025-08-06 10:02:31,SE,high-risk-or-orchestrator-a,high_risk,41,10.41,0.006476767756807101,-0.12640189667807333,do_not_retry,is_soft_decline,risk_skip_flag,response_code,`is_soft_decline=False` decreased the predicted retry recoverability.,`risk_skip_flag=True` decreased the predicted retry recoverability.,Response code `41` decreased the predicted retry recoverability.,False
2025-07-24 18:50:53,PL,global-acquirer-b,ecom,62,8.9,0.007202483672362589,-0.1275642633605905,do_not_retry,is_soft_decline,response_code,risk_skip_flag,`is_soft_decline=False` decreased the predicted retry recoverability.,Response code `62` decreased the predicted retry recoverability.,`risk_skip_flag=False` increased the predicted retry recoverability.,False
2025-07-30 21:56:32,DE,cross-border-fx-specialist-b,digital_goods,07,9.33,0.006771676756896099,-0.12788708955035577,do_not_retry,is_soft_decline,response_code,risk_skip_flag,`is_soft_decline=False` decreased the predicted retry recoverability.,Response code `07` decreased the predicted retry recoverability.,`risk_skip_flag=False` increased the predicted retry recoverability.,False
2025-07-24 17:28:28,DE,global-acquirer-a,digital_goods,57,6.3,0.009991415511079462,-0.1279689287980698,do_not_retry,risk_skip_flag,is_soft_decline,response_code,`risk_skip_flag=True` decreased the predicted retry recoverability.,`is_soft_decline=True` increased the predicted retry recoverability.,Response code `57` decreased the predicted retry recoverability.,False
2025-07-21 14:48:39,JP,cross-border-fx-specialist-b,digital_goods,54,9.4,0.006620899978086844,-0.12821723907209429,do_not_retry,is_soft_decline,risk_skip_flag,response_code,`is_soft_decline=False` decreased the predicted retry recoverability.,`risk_skip_flag=True` decreased the predicted retry recoverability.,Response code `54` decreased the predicted retry recoverability.,False
2025-07-27 13:37:26,CN,global-acquirer-b,digital_goods,07,8.48,0.007210985702466254,-0.12859779443508015,do_not_retry,is_soft_decline,response_code,risk_skip_flag,`is_soft_decline=False` decreased the predicted retry recoverability.,Response code `07` decreased the predicted retry recoverability.,`risk_skip_flag=False` increased the predicted retry recoverability.,False
2025-07-13 08:28:32,BR,global-acquirer-a,marketplace,92,5.85,0.009861941463719652,-0.12980767485303402,do_not_retry,risk_skip_flag,is_soft_decline,response_code,`risk_skip_flag=True` decreased the predicted retry recoverability.,`is_soft_decline=True` increased the predicted retry recoverability.,Response code `92` decreased the predicted retry recoverability.,False
2025-07-30 19:30:22,BR,high-risk-or-orchestrator-a,high_risk,04,7.6,0.007362646096456296,-0.13041536138342624,do_not_retry,is_soft_decline,response_code,risk_skip_flag,`is_soft_decline=False` decreased the predicted retry recoverability.,Response code `04` decreased the predicted retry recoverability.,`risk_skip_flag=False` increased the predicted retry recoverability.,False
2025-08-06 18:33:51,AU,global-acquirer-a,digital_goods,04,7.71,0.0069223260763755,-0.1313201030829007,do_not_retry,is_soft_decline,response_code,risk_skip_flag,`is_soft_decline=False` decreased the predicted retry recoverability.,Response code `04` decreased the predicted retry recoverability.,`risk_skip_flag=False` increased the predicted retry recoverability.,False
2025-07-15 10:00:25,US,high-risk-or-orchestrator-b,digital_goods,62,7.1,0.007405972818401012,-0.1315961575462735,do_not_retry,is_soft_decline,response_code,risk_skip_flag,`is_soft_decline=False` decreased the predicted retry recoverability.,Response code `62` decreased the predicted retry recoverability.,`risk_skip_flag=False` increased the predicted retry recoverability.,False
2025-08-05 16:16:29,CN,regional-card-specialist-a,digital_goods,54,7.34,0.006871221719806621,-0.13234783140181677,do_not_retry,is_soft_decline,response_code,risk_skip_flag,`is_soft_decline=False` decreased the predicted retry recoverability.,Response code `54` decreased the predicted retry recoverability.,`risk_skip_flag=False` increased the predicted retry recoverability.,False
2025-07-30 21:02:52,MY,high-risk-or-orchestrator-b,high_risk,54,7.02,0.0069223260763755,-0.1329918448303454,do_not_retry,is_soft_decline,response_code,risk_skip_flag,`is_soft_decline=False` decreased the predicted retry recoverability.,Response code `54` decreased the predicted retry recoverability.,`risk_skip_flag=False` increased the predicted retry recoverability.,False
2025-07-28 19:01:25,GB,regional-bank-processor-b,digital_goods,14,6.85,0.0069223260763755,-0.13340372323188973,do_not_retry,is_soft_decline,response_code,risk_skip_flag,`is_soft_decline=False` decreased the predicted retry recoverability.,Response code `14` decreased the predicted retry recoverability.,`risk_skip_flag=False` increased the predicted retry recoverability.,False
2025-07-28 15:37:28,CA,cross-border-fx-specialist-b,digital_goods,62,6.65,0.007015786745545241,-0.13367075634974346,do_not_retry,is_soft_decline,response_code,risk_skip_flag,`is_soft_decline=False` decreased the predicted retry recoverability.,Response code `62` decreased the predicted retry recoverability.,`risk_skip_flag=False` increased the predicted retry recoverability.,False
2025-07-24 05:40:55,AU,regional-card-specialist-b,ecom,54,5.94,0.007248913116091694,-0.13492950963164535,do_not_retry,is_soft_decline,response_code,risk_skip_flag,`is_soft_decline=False` decreased the predicted retry recoverability.,Response code `54` decreased the predicted retry recoverability.,`risk_skip_flag=False` increased the predicted retry recoverability.,False
2025-07-19 19:42:38,AE,high-risk-or-orchestrator-a,digital_goods,62,6.24,0.006863117515236543,-0.1350109513467234,do_not_retry,is_soft_decline,response_code,risk_skip_flag,`is_soft_decline=False` decreased the predicted retry recoverability.,Response code `62` decreased the predicted retry recoverability.,`risk_skip_flag=False` increased the predicted retry recoverability.,False
2025-07-20 18:35:11,DE,cross-border-fx-specialist-a,digital_goods,54,5.96,0.006771676756896099,-0.13587428228511472,do_not_retry,is_soft_decline,response_code,risk_skip_flag,`is_soft_decline=False` decreased the predicted retry recoverability.,Response code `54` decreased the predicted retry recoverability.,`risk_skip_flag=False` increased the predicted retry recoverability.,False
2025-07-22 19:00:07,GB,global-acquirer-b,digital_goods,62,6.07,0.006620899978086844,-0.1359338979965545,do_not_retry,is_soft_decline,risk_skip_flag,response_code,`is_soft_decline=False` decreased the predicted retry recoverability.,`risk_skip_flag=True` decreased the predicted retry recoverability.,Response code `62` decreased the predicted retry recoverability.,False
2025-07-30 06:58:26,US,global-acquirer-b,digital_goods,62,5.43,0.007248913116091694,-0.13622344062286773,do_not_retry,is_soft_decline,response_code,risk_skip_flag,`is_soft_decline=False` decreased the predicted retry recoverability.,Response code `62` decreased the predicted retry recoverability.,`risk_skip_flag=False` increased the predicted retry recoverability.,False
2025-08-01 17:35:47,FR,high-risk-or-orchestrator-b,high_risk,62,5.02,0.0069223260763755,-0.13783747308380823,do_not_retry,is_soft_decline,response_code,risk_skip_flag,`is_soft_decline=False` decreased the predicted retry recoverability.,Response code `62` decreased the predicted retry recoverability.,`risk_skip_flag=False` increased the predicted retry recoverability.,False
2025-07-26 14:55:11,AE,high-risk-or-orchestrator-a,high_risk,RC,3.83,0.008194686840107265,-0.1390150222908362,do_not_retry,risk_skip_flag,is_soft_decline,processor_name,`risk_skip_flag=True` decreased the predicted retry recoverability.,`is_soft_decline=True` increased the predicted retry recoverability.,Processor `high-risk-or-orchestrator-a` increased the predicted retry recoverability.,False
2025-07-16 08:44:11,US,global-acquirer-a,digital_goods,43,4.48,0.006771676756896099,-0.13938201084518692,do_not_retry,is_soft_decline,response_code,risk_skip_flag,`is_soft_decline=False` decreased the predicted retry recoverability.,Response code `43` decreased the predicted retry recoverability.,`risk_skip_flag=False` increased the predicted retry recoverability.,False
2025-07-24 21:27:02,IT,cross-border-fx-specialist-a,digital_goods,62,4.44,0.006771676756896099,-0.13947681431978345,do_not_retry,is_soft_decline,interchange_estimate_bps,response_code,`is_soft_decline=False` decreased the predicted retry recoverability.,Feature `interchange_estimate_bps` with value `5.0` decreased the predicted retry recoverability.,Response code `62` decreased the predicted retry recoverability.,False
2025-07-18 09:25:04,MX,global-acquirer-a,marketplace,14,4.26,0.006771676756896099,-0.1399034299554679,do_not_retry,is_soft_decline,response_code,risk_skip_flag,`is_soft_decline=False` decreased the predicted retry recoverability.,Response code `14` decreased the predicted retry recoverability.,`risk_skip_flag=False` increased the predicted retry recoverability.,False
2025-08-03 21:02:32,SA,high-risk-or-orchestrator-b,digital_goods,62,4.11,0.006620899978086844,-0.14047583538152209,do_not_retry,is_soft_decline,risk_skip_flag,response_code,`is_soft_decline=False` decreased the predicted retry recoverability.,`risk_skip_flag=True` decreased the predicted retry recoverability.,Response code `62` decreased the predicted retry recoverability.,False
2025-07-18 08:02:11,SG,high-risk-or-orchestrator-a,high_risk,62,3.52,0.007405972818401012,-0.14087584148772994,do_not_retry,is_soft_decline,response_code,risk_skip_flag,`is_soft_decline=False` decreased the predicted retry recoverability.,Response code `62` decreased the predicted retry recoverability.,`risk_skip_flag=False` increased the predicted retry recoverability.,False
2025-07-24 17:08:55,GB,global-acquirer-a,digital_goods,14,3.55,0.0069223260763755,-0.14139900985010345,do_not_retry,is_soft_decline,interchange_estimate_bps,response_code,`is_soft_decline=False` decreased the predicted retry recoverability.,Feature `interchange_estimate_bps` with value `13.0` decreased the predicted retry recoverability.,Response code `14` decreased the predicted retry recoverability.,False
2025-07-23 09:58:00,FR,high-risk-or-orchestrator-b,high_risk,62,1.66,0.006771676756896099,-0.14606565580424336,do_not_retry,is_soft_decline,response_code,risk_skip_flag,`is_soft_decline=False` decreased the predicted retry recoverability.,Response code `62` decreased the predicted retry recoverability.,`risk_skip_flag=False` increased the predicted retry recoverability.,False
2025-07-26 11:16:06,US,global-acquirer-a,travel,51,5834.24,0.3154399233027007,643.9732763453419,retry,is_soft_decline,response_code,risk_skip_flag,`is_soft_decline=True` increased the predicted retry recoverability.,Response code `51` increased the predicted retry recoverability.,`risk_skip_flag=False` increased the predicted retry recoverability.,True
2025-07-22 11:12:05,DE,global-acquirer-b,travel,51,3741.1,0.40555478424030394,530.8773511624903,retry,is_soft_decline,response_code,risk_skip_flag,`is_soft_decline=True` increased the predicted retry recoverability.,Response code `51` increased the predicted retry recoverability.,`risk_skip_flag=False` increased the predicted retry recoverability.,True
2025-07-21 07:20:42,IN,regional-card-specialist-a,travel,51,2562.55,0.30795384875786924,276.05149729706727,retry,is_soft_decline,response_code,risk_skip_flag,`is_soft_decline=True` increased the predicted retry recoverability.,Response code `51` increased the predicted retry recoverability.,`risk_skip_flag=False` increased the predicted retry recoverability.,True
2025-08-03 19:19:05,AR,global-acquirer-b,travel,51,2892.11,0.2707679013636375,273.9316943244764,retry,is_soft_decline,response_code,risk_skip_flag,`is_soft_decline=True` increased the predicted retry recoverability.,Response code `51` increased the predicted retry recoverability.,`risk_skip_flag=False` increased the predicted retry recoverability.,False
2025-07-19 10:48:29,DE,regional-card-specialist-b,travel,51,2747.66,0.27482658843401886,264.1455083918157,retry,is_soft_decline,response_code,risk_skip_flag,`is_soft_decline=True` increased the predicted retry recoverability.,Response code `51` increased the predicted retry recoverability.,`risk_skip_flag=False` increased the predicted retry recoverability.,False
2025-07-11 17:08:55,MX,regional-card-specialist-a,travel,91,3163.72,0.22626685166780108,250.39573738545946,retry,response_code,is_soft_decline,risk_skip_flag,Response code `91` increased the predicted retry recoverability.,`is_soft_decline=True` increased the predicted retry recoverability.,`risk_skip_flag=False` increased the predicted retry recoverability.,True
2025-07-11 21:48:14,GB,global-acquirer-a,travel,51,1618.5,0.40906981518030516,231.57782355426332,retry,is_soft_decline,risk_skip_flag,response_code,`is_soft_decline=True` increased the predicted retry recoverability.,`risk_skip_flag=False` increased the predicted retry recoverability.,Response code `51` increased the predicted retry recoverability.,False
2025-08-03 17:39:23,DE,regional-bank-processor-b,marketplace,51,1962.54,0.3238941697441734,222.32934236140548,retry,is_soft_decline,risk_skip_flag,response_code,`is_soft_decline=True` increased the predicted retry recoverability.,`risk_skip_flag=False` increased the predicted retry recoverability.,Response code `51` increased the predicted retry recoverability.,False
2025-07-13 20:39:15,PL,global-acquirer-b,travel,05,5637.9,0.101970947794042,201.06570229881027,retry,is_soft_decline,risk_skip_flag,response_code,`is_soft_decline=True` increased the predicted retry recoverability.,`risk_skip_flag=False` increased the predicted retry recoverability.,Response code `05` decreased the predicted retry recoverability.,False
2025-07-29 19:10:49,CN,global-acquirer-b,travel,51,1574.39,0.3345439124752184,184.1959066266507,retry,is_soft_decline,response_code,risk_skip_flag,`is_soft_decline=True` increased the predicted retry recoverability.,Response code `51` increased the predicted retry recoverability.,`risk_skip_flag=False` increased the predicted retry recoverability.,True
2025-07-18 13:51:12,BR,high-risk-or-orchestrator-a,high_risk,05,2140.8,0.24512070806360353,183.51404413789686,retry,is_soft_decline,risk_skip_flag,processor_name,`is_soft_decline=True` increased the predicted retry recoverability.,`risk_skip_flag=False` increased the predicted retry recoverability.,Processor `high-risk-or-orchestrator-a` increased the predicted retry recoverability.,False
2025-08-05 08:01:40,HK,global-acquirer-a,travel,51,1554.62,0.3263256950835295,177.40935823176477,retry,is_soft_decline,response_code,risk_skip_flag,`is_soft_decline=True` increased the predicted retry recoverability.,Response code `51` increased the predicted retry recoverability.,`risk_skip_flag=False` increased the predicted retry recoverability.,False
2025-07-26 12:19:34,IN,regional-card-specialist-a,travel,51,2562.64,0.19710077320508868,176.63441390620093,retry,is_soft_decline,response_code,risk_skip_flag,`is_soft_decline=True` increased the predicted retry recoverability.,Response code `51` increased the predicted retry recoverability.,`risk_skip_flag=False` increased the predicted retry recoverability.,True
2025-08-01 18:22:27,AR,global-acquirer-b,travel,PR,5339.48,0.09259182188273914,172.88726338725675,retry,response_code,is_soft_decline,risk_skip_flag,Response code `PR` decreased the predicted retry recoverability.,`is_soft_decline=True` increased the predicted retry recoverability.,`risk_skip_flag=False` increased the predicted retry recoverability.,False
2025-07-28 22:18:05,SE,regional-card-specialist-a,marketplace,51,1659.63,0.28560255378180655,165.74809821651485,retry,response_code,is_soft_decline,risk_skip_flag,Response code `51` increased the predicted retry recoverability.,`is_soft_decline=True` increased the predicted retry recoverability.,`risk_skip_flag=False` increased the predicted retry recoverability.,False
2025-07-11 19:09:18,EG,global-acquirer-a,travel,05,2981.82,0.15374255184190821,160.30141557663356,retry,is_soft_decline,risk_skip_flag,response_code,`is_soft_decline=True` increased the predicted retry recoverability.,`risk_skip_flag=False` increased the predicted retry recoverability.,Response code `05` decreased the predicted retry recoverability.,False
